Ort,Datum,Breitengrad,Längengrad,Bericht_Link,Mindestangabe Teilnehmerzahl,Höchstangabe Teilnehmerzahl
Neuenhagen,11.02.2024,52.52701569,13.68903542,https://www.rbb-online.de/brandenburgaktuell/archiv/20240211_1930/demos-fuer-die-demokratie.html,400.0,600.0
Osterode,11.02.2024,51.72841263,10.24847126,https://www.harzkurier.de/lokales/osterode/article241646866/Proteste-im-Harz-Osterode-demonstriert-gegen-Rechtsextremismus.html,2000.0,
Plön,11.02.2024,54.2461152,10.4132743,https://www.shz.de/lokales/kreis-ploen/artikel/ploen-rund-3500-bei-demo-gegen-hass-und-fuer-menschenrechte-46443673,3500.0,
Radeberg,11.02.2024,51.1151413,13.9175257,https://www.saechsische.de/radeberg/lokales/wir-sind-die-brandmauer-radeberg-demonstriert-erneut-gegen-rechts-5964824.html,,
Rheinberg,11.02.2024,51.54402161,6.599717617,https://rp-online.de/nrw/staedte/rheinberg/rheinberg-kreis-wesel-ueber-300-menschen-bei-demo-gegen-afd-in-orsoy_aid-106767011,300.0,
Utting,11.02.2024,48.02149276,11.08534701,https://www.augsburger-allgemeine.de/landsberg/demo-in-utting-rund-1100-menschen-setzen-ein-zeichen-gegen-rechtsextremismus-id69418141.html,1100.0,
Wiesmoor,11.02.2024,53.4114442,7.7309444,https://www.oz-online.de/bildergalerie/155648/Mahnwache-gegen-rechts-in-Wiesmoor,800.0,
Zeitz,11.02.2024,51.04962,12.1369,https://www.mz.de/lokal/zeitz/zeitz-ist-bunt-nicht-braun-mehr-als-300-menschen-kommen-zu-kundgebung-auf-dem-altmarkt-3785543,300.0,
Erbendorf,11.02.2024,49.837847,12.048165,https://www.otv.de/amp/mediathek/video/150-menschen-demonstrieren-fuer-toleranz-und-menschlichkeit/,150.0,
Leipzig-Möckern,12.02.2024,51.368917,12.3391954,,,
Waldheim,12.02.2024,51.0771,13.0058,https://www.saechsische.de/doebeln/erneute-demo-gegen-rechts-in-waldheim-karibische-rhythmen-gegen-pfeifen-und-troeten-5965554.html,205.0,
Witten,12.02.2024,51.4370171,7.335124,https://www.wirindortmund.de/dortmund/wir-wollen-weiterhin-in-einer-demokratie-leben-221348,,
Wunstorf,12.02.2024,52.42604065,9.430018425,"https://www.ndr.de/nachrichten/niedersachsen/Demos-gegen-Rechtsextremismus-in-Niedersachsen-gehen-weiter,rechtspopulismus106.html",1800.0,
Zittau,12.02.2024,50.8960964,14.8064807,,,
Dresden #1302 Menschenkette,13.02.2024,51.0481142,13.7401486,https://www.mdr.de/nachrichten/sachsen/dresden/dresden-radebeul/ticker-gedenken-erinnerung-menschenkette-bombardierung-110.html,13000.0,
Dresden #1302 Zubringer Neustadt,13.02.2024,51.0708616,13.75621,,,
Dresden #1302 Zubringer TU,13.02.2024,51.0354839,13.7305097,,,
Dresden #1302 Kundgebung,13.02.2024,51.0481142,13.7401486,,,
Dresden #1302 Kundgebung,13.02.2024,51.0481142,13.7401486,,,
Dresden #1302 Kundgebung,13.02.2024,51.0481142,13.7401486,,,
Augsburg,14.02.2024,48.3668,10.8986971,https://presse-augsburg.de/afd-augsburg-mit-neujahrsempfang-hunderte-demonstrieren-auf-dem-rathausplatz-gegen-die-partei/929732/,700.0,
Ronneburg bei Gera,14.02.2024,50.8630523,12.1809073,https://www.sueddeutsche.de/politik/demonstrationen-ronneburg-demo-gegen-politischen-aschermittwoch-in-ronneburg-dpa.urn-newsml-dpa-com-20090101-240214-99-990024,100.0,
Neuwied,14.02.2024,50.4302393,7.466302,https://www.nr-kurier.de/artikel/139489-afd-versammlung-im-buergerhaus-torney--friedliche-demos---aber-zuvor-sachbeschaedigung,300.0,
Karlsruhe,14.02.2024,49.0068705,8.4034195,https://www.ka-news.de/region/karlsruhe/demo-in-karlsruhe-neureut-200-personen-demonstrieren-am-aschermittwoch-gegen-rechts-art-3088558,200.0,
Emden - neuer Termin!,14.02.2024,53.3670541,7.2058304,"https://www.ndr.de/nachrichten/niedersachsen/Demos-gegen-Rechtsextremismus-in-Niedersachsen-gehen-weiter,rechtspopulismus106.html",300.0,
Jena -  Lobeda West,14.02.2024,50.8821686,11.6131292,https://www.jenaer-nachrichten.de/stadtleben/23268-protest-gegen-afd-buergerstammtisch-in-jena,300.0,
Rödermark,14.02.2024,49.9798913,8.8088274,"https://www.hessenschau.de/politik/gegenprotest-bei-afd-veranstaltung-in-roedermark,video-193598.html",1200.0,
Cottbus,15.02.2024,51.7567447,14.3357307,https://www.lr-online.de/lausitz/cottbus/demo-in-cottbus-gedenken-an-opfer-des-bombenangriffes-treibt-cottbuser-auf-den-altmarkt-73050961.html,500.0,
Ludwigslust,15.02.2024,53.3300229,11.4993644,https://www.svz.de/lokales/ludwigslust/artikel/demo-gegen-rechtsextremismus-in-ludwigslust-150-menschen-dabei-46471997,150.0,
Mühltal- Nieder-Ramstadt,15.02.2024,49.832273,8.702893,https://www.lampertheimer-zeitung.de/lokales/kreis-darmstadt-dieburg/muehltal/auch-muehltal-setzt-ein-zeichen-fuer-die-menschlichkeit-3321895,400.0,
Naumburg,15.02.2024,51.152,11.8142,,,
Werneuchen,15.02.2024,52.6334769,13.7340939,https://www.moz.de/lokales/bernau/demo-in-werneuchen-werneuchener-machen-sich-fuer-bunte-demokratie-stark-73059453.html,80.0,
Bad Fredeburg,16.02.2024,51.19151688,8.310739517,,,
Bad Homburg,16.02.2024,50.2268,8.6169,https://www.fr.de/rhein-main/die-brandmauer-sind-sie-92837941.html,2000.0,
Bitterfeld-Wolfen,16.02.2024,51.6239124,12.3301466,https://www.mz.de/lokal/bitterfeld/300-personen-bei-nie-wieder-ist-jetzt-auf-bitterfelder-markt-afd-politiker-wird-sicht-versperrt-3789240,300.0,
Blitzenreute,16.02.2024,47.862642,9.5905578,,,
Essen-Steele,16.02.2024,51.4506842,7.0755469,https://www.waz.de/staedte/essen/essener-kundgebung-gegen-rechtsextremismus-fotos-aus-steele-id241694730.html,500.0,
Geilenkirchen,16.02.2024,50.963605,6.1199802,https://geilenkirchen-lokal.de/?p=67587,2000.0,
Gladenbach,16.02.2024,50.7692091,8.5812577,https://www.mittelhessen.de/lokales/kreis-marburg-biedenkopf/gladenbach/1500-menschen-zeigen-in-gladenbach-gesicht-fuer-demokratie-3320721,1500.0,
Münster,16.02.2024,51.9625101,7.6251879,https://www.zeit.de/news/2024-02/16/30-000-menschen-demonstrieren-gegen-rechtsextremismus,30000.0,
Schmallenberg,16.02.2024,51.15295792,8.283786774,https://www.sauerlandkurier.de/hochsauerlandkreis/schmallenberg/500-menschen-nehmen-in-schmallenberg-an-protestmarsch-gegen-rechtsextremismus-teil-92837979.html,1500.0,
Weiterstadt,16.02.2024,49.9178,8.5924,"https://www.hessenschau.de/gesellschaft/mehrere-tausend-teilnehmer-erneut-hessenweit-demos-gegen-rechtsextremismus-v1,demos-gegen-rechts-hessen-freitag-100.html",1500.0,
Bergisch Gladbach,16.02.2024,50.9929303,7.1277379,https://www.ksta.de/region/rhein-berg/bergisch-gladbach/bergisch-gladbach-500-menschen-setzen-zeichen-gegen-rechts-741091,500.0,
Kürten,16.02.2024,51.0540204,7.2612771,https://www.ksta.de/region/rhein-berg/kuerten/kuerten-600-menschen-demonstrieren-gegen-rechts-741084,600.0,
Uetersen,16.02.2024,53.6851608,9.669827,https://www.shz.de/lokales/wedel-uetersen-tornesch/artikel/uetersen-demonstration-auf-dem-marktplatz-fuer-bunte-vielfalt-46478041,500.0,
Güstrow,16.02.2024,53.7936523,12.1759661,https://www.svz.de/lokales/guestrow/artikel/100-teilnehmer-bei-kundgebung-gegen-rassismus-in-guestrow-46481015,100.0,
Friedberg-Ossenheim,16.02.2024,50.3256488,8.7943196,https://www.fnp.de/lokales/wetteraukreis/friedberg/menschenkette-ossenheim-vereint-gegen-rechts-92837903.html,500.0,
Lindenfels,16.02.2024,49.705142,8.774326,,,
Kiel,16.02.2024,54.3227085,10.135555,https://www.kn-online.de/lokales/kiel/demo-in-kiel-250-menschen-protestieren-vor-afd-parteizentrale-UF3PIDPTVFAGTP4ICAHCVYH5P4.html,250.0,
Wolfratshausen,16.02.2024,47.910463,11.426638,,40.0,
Bad Salzungen,16.02.2024,50.8092,10.2448,https://www.insuedthueringen.de/inhalt.bad-salzungen-mahnwache-gegen-hass-und-hetze.0d539171-6795-4df5-9788-6245680497a9.html,200.0,
Frankfurt (Main),16.02.2024,50.1106444,8.6820917,"https://www.hessenschau.de/tv-sendung/schueler-in-frankfurt-demonstrieren-gegen-rechts,video-193654.html",200.0,
Ascheberg,17.02.2024,51.7886689,7.6196825,https://www.wn.de/muensterland/kreis-coesfeld/ascheberg/ueber-1000-menschen-gegen-rechts-2921995?pid=true,1000.0,
Berlin-Lichterfelde,17.02.2024,52.4298633,13.3280815,https://www.rbb24.de/politik/beitrag/2024/02/berlin-lankwitz-demo-diskussionsveranstaltung-poggenburg.html,1500.0,
Berlin-Spandau,17.02.2024,52.5347694,13.1956287,,,
Bochum,17.02.2024,51.4818111,7.2196635,https://www.waz.de/staedte/bochum/demo-gegen-rechts-in-bochum-ab-13-uhr-geht-es-los-id241694154.html,3500.0,6000.0
Brackenheim,17.02.2024,49.0784228,9.067437,https://www.stimme.de/regional/landkreis-heilbronn/nachrichten/west/kundgebung-demo-rechts-extremismus-brackenheim-art-4889349,200.0,
Cham,17.02.2024,49.2178194,12.6663832,https://www.idowa.de/regionen/cham/cham/demonstranten-zeigen-in-cham-klare-kante-gegen-rechtsextremismus-3598550.html,2500.0,
Darmstadt ,17.02.2024,49.872775,8.651177,,,
Enger,17.02.2024,52.1394015,8.5588818,https://www.nw.de/lokal/kreis_herford/enger/23784541_Mit-vielen-Fotos-Rund-800-Teilnehmer-Enger-setzt-ein-deutliches-Zeichen-gegen-Rechts.html,800.0,
Fredersdorf-Vogelsdorf,17.02.2024,52.524107,13.7530411,,,
Gaggenau,17.02.2024,48.8030291,8.3201799,https://bnn.de/mittelbaden/gaggenau/demonstration-auf-dem-marktplatz-in-gaggenau-uebertrifft-die-erwartungen,1000.0,
Gochsheim,17.02.2024,50.0191354,10.2822101,https://www.mainpost.de/regional/schweinfurt/nie-wieder-ist-jetzt-so-war-die-kundgebung-am-17-februar-in-gochsheim-mit-vielen-bildern-art-11392867,800.0,
Hanau,17.02.2024,50.132881,8.9169797,https://taz.de/Vier-Jahre-nach-dem-Terror/!5992808/,5000.0,8000.0
Hildesheim,17.02.2024,52.1521636,9.9513046,,,
Kaltenkirchen,17.02.2024,53.8371714,9.9614889,https://www.kn-online.de/lokales/segeberg/demo-gegen-rechts-in-kaltenkirchen-1000-menschen-gingen-auf-die-strasse-UJ5PFYFE7JDEDLFZONHSUMW4IY.html,1000.0,
Magdeburg,17.02.2024,52.1315889,11.6399609,https://www.mdr.de/nachrichten/sachsen-anhalt/magdeburg/magdeburg/demonstration-rechtsextremismus-magdeburg102.html,3000.0,5500.0
Mühldorf a. Inn,17.02.2024,48.2405007,12.5250991,https://www.pnp.de/lokales/landkreis-muehldorf/linie-ueberschritten-in-muehldorf-gingen-zahlreiche-menschen-fuer-demokratie-auf-die-strasse-15466376,,
Nastätten,17.02.2024,50.199081,7.858179,"https://www.rhein-zeitung.de/region/aus-den-lokalredaktionen/rhein-lahn-zeitung_artikel,-signal-fuer-demokratie-und-vielfalt-1500-menschen-bei-kundgebung-gegen-rechts-in-nastaetten-_arid,2625895.html",1500.0,
Recklinghausen,17.02.2024,51.6143815,7.1978546,https://www.recklinghaeuser-zeitung.de/recklinghausen/demonstration-fuer-demokratie-in-recklinghausen-wir-berichten-live-im-video-und-ticker-w844719-6000573603/,5000.0,
Rheinberg,17.02.2024,51.54402161,6.599717617,https://rp-online.de/nrw/staedte/rheinberg/rheinberg-rund-2500-menschen-bei-demo-berka-bleibt-bunt_aid-107220967,2500.0,
Roth,17.02.2024,49.1952934,11.0566523,https://www.br.de/br-fernsehen/sendungen/rundschau/demo-rechtsextremismus-roth-100.html,2000.0,
Saarlouis,17.02.2024,49.31620407,6.750321865,https://www.saarbruecker-zeitung.de/saarland/saarlouis/saarlouis/saarlouis-tausende-protestieren-gegen-afd-und-rechtsextremismus_aid-107277863,1000.0,
Salzgitter-Lebenstedt,17.02.2024,52.151171,10.3326604,https://www.braunschweiger-zeitung.de/salzgitter/article241697394/Salzgitter-passt-auf-so-ist-die-Demo-am-Samstag-gelaufen.html,1800.0,
Salzwedel,17.02.2024,52.8497,11.1515,https://www.volksstimme.de/lokal/salzwedel/salzwedeler-aktionsbundnis-stellt-sich-gegen-rechts-3790157,290.0,
Schöneck,17.02.2024,50.2056,8.83333,,,
Stolberg,17.02.2024,50.7702908,6.2295504,https://www.aachener-zeitung.de/lokales/region-aachen/stolberg/tausende-gehen-in-stolberg-auf-die-strasse/8453477.html,3000.0,
Waiblingen,17.02.2024,48.8325659,9.3163822,https://www.zvw.de/lokales/waiblingen/demo-gegen-rechts-in-waiblingen-%C3%BCber-600-menschen-auf-dem-rathausplatz_arid-776224,600.0,
Wismar,17.02.2024,53.8909832,11.4647932,https://www.svz.de/lokales/hansestadt-wismar/artikel/wismarer-demonstrieren-fuer-eine-stadt-ohne-hass-und-hetze-46482014,400.0,
Wuppertal,17.02.2024,51.2562,7.1508,https://www.wz.de/nrw/wuppertal/1300-menschen-gedenken-in-wuppertal-der-opfer-von-hanau_aid-107281595,1300.0,
Zehdenick,17.02.2024,52.9794838,13.3348959,https://www.maz-online.de/lokales/oberhavel/zehdenick/demo-in-zehdenick-demokratie-bedeutet-auch-unterschiede-auszuhalten-6HLW2NQJCFGWTFMY452YJCZ2PI.html,,
Zweibrücken,17.02.2024,49.4333,7.7667,"https://www.rheinpfalz.de/lokal/zweibruecken_artikel,-700-teilnehmer-bei-zweiter-demokratie-demo-_arid,5613828.html",700.0,
Bernau,17.02.2024,52.6787254,13.5881114,https://www.maz-online.de/brandenburg/brandenburg-hunderte-erneut-gegen-rechtsextremismus-auf-der-strasse-2LHNKB2V2BB2FBZIHBYNFBCNGU.html,600.0,
Grünstadt,17.02.2024,49.5653661,8.1634571,"https://www.rheinpfalz.de/lokal/gruenstadt_artikel,-demokratie-demo-b%C3%BCrgermeister-und-pfarrer-sprechen-%C3%BCber-familienschicksal-_arid,5613787.html",1000.0,
Bad Dürkheim,17.02.2024,49.4632944,8.1705063,"https://www.rheinpfalz.de/lokal/pfalz-ticker_artikel,-2000-demonstrieren-f%C3%BCr-demokratie-_arid,5613628.html",2000.0,
Hadamar,17.02.2024,50.4494908,8.048833,"https://www.hessenschau.de/tv-sendung/demonstration-gegen-hass-und-hetze-in-hadamar,video-193720.html",450.0,
Velten,17.02.2024,52.6882194,13.1775867,https://www.morgenpost.de/berlin/article241701652/Velten-Protest-gegen-geplantes-Volksfest-fuer-die-AfD.html,200.0,
Lippstadt,17.02.2024,51.6747074,8.347194,https://www.derpatriot.de/artikel/lippstadt/lippstadt-steht-auf-gegen-rechtsextremismus-3000-menschen-bei-friedensdemo-auf-rathausplatz.html,3000.0,
Straelen,17.02.2024,51.4439341,6.2694388,https://rp-online.de/nrw/staedte/geldern/so-war-die-demo-fuer-demokratie-in-straelen_aid-107202911,2000.0,
Bordesholm,17.02.2024,54.1762117,10.0221102,https://www.sueddeutsche.de/politik/extremismus-bordesholm-2500-teilnehmer-bei-demo-gegen-rechts-in-bordesholm-dpa.urn-newsml-dpa-com-20090101-240217-99-22484,2500.0,
Bedburg,17.02.2024,50.9972161,6.5767648,https://www.ksta.de/region/rhein-erft/bedburg/bedburg-weit-ueber-1-000-menschen-bei-demo-gegen-rechts-741527,700.0,2500.0
Gevelsberg,17.02.2024,51.3207417,7.3404792,https://www.wr.de/staedte/ennepetal-gevelsberg-schwelm/friedensfest-mit-breakdance-und-musik-fuer-die-demokratie-id241701306.html,1200.0,
Grävenwiesbach,17.02.2024,50.386783,8.4573342,,,
Unterschleißheim,17.02.2024,48.2730686,11.5702716,https://www.sueddeutsche.de/muenchen/landkreismuenchen/unterschleissheim-demonstration-rechtsextremismus-demokratie-afd-1.6372496,800.0,
Worms,17.02.2024,49.6303,8.3621,https://www.wormser-zeitung.de/lokales/worms/stadt-worms/worms-gegen-rechtsextremismus-das-wichtigste-im-live-ticker-3322129,1000.0,
Karlstadt,17.02.2024,49.9616823,9.7655121,https://www.main-echo.de/region/kreis-main-spessart/bekenntnis-gegen-rechts-rund-2000-menschen-bei-kundgebung-in-karlstadt-art-8164072,2000.0,
Gedern,17.02.2024,50.4051,9.2135,,,
Grünberg,17.02.2024,50.5913238,8.9603407,https://www.giessener-allgemeine.de/kreis-giessen/gruenberg-ort848763/fuer-demokratie-und-toleranz-92839978.html,1100.0,
Hannover,17.02.2024,52.3744779,9.7385532,https://www.haz.de/lokales/hannover/hannover-mehr-als-2000-menschen-demonstrieren-mit-protestzug-gegen-rechts-PARJ6DLA6VE33JOJSK3SSXWBJY.html,2000.0,
Delmenhorst ,17.02.2024,53.0481,8.6286,https://www.dk-online.de/lokales/delmenhorst/artikel/appell-in-delmenhorst-jugend-nicht-mit-populismus-allein-lassen-46482595,80.0,
Frankfurt (Main),17.02.2024,50.1106444,8.6820917,,,
Oberhausen,17.02.2024,51.4696137,6.8514435,,,
Landau,17.02.2024,49.1982825,8.1123441,,,
Erkrath,17.02.2024,51.220987,6.905608,https://www.erkrath.de/index.php?ModID=7&FID=2871.22999.1&object=tx%7C2871.22999.1,1500.0,
Kronberg,17.02.2024,50.190759,8.518299,,,
Flemhude,17.02.2024,54.323521,9.972684,https://www.sueddeutsche.de/politik/extremismus-bordesholm-mehrere-tausend-menschen-bei-demos-gegen-rechtsextremismus-dpa.urn-newsml-dpa-com-20090101-240218-99-36309,,
Filderstadt,17.02.2024,48.659262,9.21787,,,
Bad Schönborn,17.02.2024,49.210803,8.654878,https://bnn.de/kraichgau/bruchsal/bad-schoenborn/vielfaches-der-erwarteten-demo-teilnehmer-gegen-rechts-in-mingolsheim,750.0,
Kiel,17.02.2024,54.3227085,10.135555,,,
Neckarsteinach,17.02.2024,49.4221,8.8396,,,
Uplengen,17.02.2024,53.307281,7.765324,https://www.oz-online.de/artikel/1445675/Uplengener-gehen-gegen-Rechtsextremismus-auf-die-Strasse,300.0,
Schwetzingen,17.02.2024,49.383292,8.573514,"https://www.schwetzinger-zeitung.de/orte/schwetzingen_artikel,-schwetzingen-schwetzingen-zeigt-farbe-demonstration-gegen-rechts-und-fuer-demokratie-_arid,2177023.html",800.0,
Ketzin,17.02.2024,52.476926,12.844397,https://www.maz-online.de/lokales/havelland/ketzin/ketzinhavel-mehr-als-300-leute-bei-der-demonstration-zur-staerkung-der-demokratie-AYAZFMNNZVABFFQ7RI7RU5LRBM.html,300.0,
Essen ,17.02.2024,51.458224,7.015817,https://www.westfalen-blatt.de/nrw/mehrere-tausend-menschen-demonstrieren-gegen-rechts-2922080,120.0,
Adelebsen,17.02.2024,51.579484,9.752448,https://www.goettinger-tageblatt.de/lokales/goettingen-lk/adelebsen/demonstration-adelebsen-250-menschen-gegen-rechts-auf-der-strasse-KA4DIWJ4NNCRLFIU5WH6FNTRUQ.html,250.0,
Bad Bergzabern,17.02.2024,49.102807,7.999127,https://www.pfalz-express.de/bad-bergzabern-mehrere-hundert-menschen-bei-demo-fuer-demokratie-und-vielfalt-gemeinsam-gegen-rechts/,200.0,
Kehl,17.02.2024,48.572893,7.810977,https://www.stadtanzeiger-ortenau.de/kehl-stadt/c-lokales/kehl-zeigt-flagge-fuer-die-demokratie_a98094,800.0,1000.0
Osnabrück-Atter,17.02.2024,52.2719595,8.047635,https://www.noz.de/lokales/osnabrueck/artikel/demo-gegen-den-gruendungsparteitag-der-afd-in-osnabrueck-46481759,400.0,
Kalkar,17.02.2024,51.73846817,6.292365074,https://rp-online.de/nrw/staedte/kleve/grosser-andrang-bei-demonstration-fuer-demokratie-in-kalkar_aid-107291327,1000.0,
Bad Neustadt,17.02.2024,50.3301927,10.21709919,"https://www.br.de/nachrichten/bayern/tausende-bei-demos-gegen-rechtsextremismus-in-bayern,U4YuZe0",1500.0,2500.0
Marsberg,17.02.2024,51.46040344,8.855350494,https://www.sauerlandkurier.de/hochsauerlandkreis/marsberg/marsberg-steht-auf-protestkundgebung-gegen-rechtsradikalismus-demo-500-leute-92824372.html,500.0,
Bonn-Bad Godesberg,17.02.2024,50.735851,7.10066,,,
Velbert,17.02.2024,51.3406713,7.0439912,https://supertipp-online.de/top/velbert-bunter-protest-gegen-nrw-erwacht-id362077,,
Laupheim,17.02.2024,48.230514,9.8771587,https://www.schwaebische.de/regional/biberach/laupheim/hunderte-menschen-positionieren-sich-in-laupheim-gegen-rechtsextremismus-2283258,500.0,1000.0
Meckenbeuren,17.02.2024,47.69029236,9.557414055,https://www.schwaebische.de/regional/bodensee/meckenbeuren/starkes-bekenntnis-in-einem-bunten-meckenbeuren-2283045,300.0,400.0
Ingelbach,17.02.2024,50.68242264,7.709837437,,,
Biberach an der Riss,17.02.2024,48.33918,9.7931144,https://www.swr.de/swraktuell/baden-wuerttemberg/friedrichshafen/mahnwache-nach-protesten-am-aschermittwoch-in-biberach-100.html,350.0,
Bernburg,18.02.2024,51.7930788,11.7391606,https://www.mz.de/lokal/bernburg/so-verlief-die-erste-kundgebung-gegen-rechtsextremismus-auf-dem-karlsplatz-in-bernburg-3790161,300.0,
Angermünde,18.02.2024,53.017276,13.9981503,https://www.moz.de/lokales/angermuende/demo-in-angermuende-protest-gegen-hass-_-600-teilnehmer-aus-dem-gesamten-bundesgebiet-73081765.html,600.0,
Baden-Baden,18.02.2024,48.7610716,8.239959,https://bnn.de/mittelbaden/baden-baden/menschen-in-baden-baden-setzen-erneut-ein-starkes-zeichen-gegen-extremismus,1700.0,
Büchen,18.02.2024,53.4833029,10.6166958,https://www.sueddeutsche.de/politik/extremismus-bordesholm-mehrere-tausend-menschen-bei-demos-gegen-rechtsextremismus-dpa.urn-newsml-dpa-com-20090101-240218-99-36309,700.0,
Donauwörth,18.02.2024,48.7180364,10.7807299,https://www.donau-ries-aktuell.de/gesellschaft/5000-menschen-bei-demo-gegen-rechts-donauwoerth-donauwoerth-81992,5000.0,
Düsseldorf,18.02.2024,51.2254018,6.7763137,https://www1.wdr.de/nachrichten/demonstrationen-gegen-rechtsextremismus-100.html,200.0,
Ehringshausen,18.02.2024,50.6008477,8.3825518,https://www.mittelhessen.de/lokales/lahn-dill-kreis/ehringshausen/ehringshausen-steht-auf-gegen-rechts-3326938,450.0,
Elsterwerda,18.02.2024,51.4614993,13.5204883,https://www.lr-online.de/lausitz/elsterwerda/demo-in-elsterwerda-etwa-300-menschen-protestieren-auf-dem-markt-gegen-rechtsextremismus-73085835.html,300.0,
Erkner,18.02.2024,52.4259804,13.7542811,https://www.moz.de/lokales/erkner/demo-in-erkner-_hass-ist-keine-meinung_-_-400-menschen-setzen-zeichen-gegen-rechts-73082271.html,400.0,
Essen,18.02.2024,51.4582235,7.0158171,https://www.rnd.de/politik/demos-gegen-rechts-15-000-in-essen-tausende-in-wolfsburg-V7KPYBWZVZON7DTNB3G77CUKDQ.html,15000.0,
Niebüll,18.02.2024,54.7869088,8.8255846,https://www.shz.de/lokales/niebuell-leck/galerie/protest-auf-dem-rathausplatz-viele-bilder-das-war-die-demo-gegen-rechtsextremismus-in-ni-46487487,1200.0,
Wolfsburg,18.02.2024,52.4205588,10.7861682,https://www.rnd.de/politik/demos-gegen-rechts-15-000-in-essen-tausende-in-wolfsburg-V7KPYBWZVZON7DTNB3G77CUKDQ.html,6000.0,7000.0
